sample_id,source_dataset,source_subset,source_path,original_hz,hz,raw_rows,n_frames,duration,needed_seconds,n_annotations,shortfall_seconds,labels_past_cap
AMASS:EyesJapanDataset/hamada/jump-09-rope_cross-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/jump-09-rope_cross-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,30.0,93,13.333333333333332,true
AMASS:EyesJapanDataset/shiono/accident-13-damage_back-shiono_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/shiono/accident-13-damage_back-shiono_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,30.0,75,13.333333333333332,true
AMASS:EyesJapanDataset/ichige/pain-01-headache-ichige_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/ichige/pain-01-headache-ichige_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,30.0,81,13.333333333333332,true
AMASS:EyesJapanDataset/aita/throw_toss-19-pass_to_front_light-aita_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/aita/throw_toss-19-pass_to_front_light-aita_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,30.0,51,13.333333333333332,true
AMASS:EyesJapanDataset/kaiwa/throw_toss-13-pass_to_right_light-kaiwa_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/kaiwa/throw_toss-13-pass_to_right_light-kaiwa_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,30.0,40,13.333333333333332,true
AMASS:EyesJapanDataset/ichige/gesture_etc-35-west_side-ichige_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/ichige/gesture_etc-35-west_side-ichige_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,30.0,20,13.333333333333332,true
AMASS:EyesJapanDataset/aita/gesture_etc-23-mobile_call-aita_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/aita/gesture_etc-23-mobile_call-aita_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,30.0,65,13.333333333333332,true
AMASS:EyesJapanDataset/kaiwa/pose-06-hangon-kaiwa_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/kaiwa/pose-06-hangon-kaiwa_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,30.0,25,13.333333333333332,true
AMASS:EyesJapanDataset/aita/gesture_etc-14-apologize-aita_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/aita/gesture_etc-14-apologize-aita_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,30.0,85,13.333333333333332,true
AMASS:EyesJapanDataset/kaiwa/turn-03-look_at-kaiwa_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/kaiwa/turn-03-look_at-kaiwa_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,30.0,32,13.333333333333332,true
AMASS:EyesJapanDataset/aita/gesture_etc-16-dryer-aita_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/aita/gesture_etc-16-dryer-aita_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,30.0,45,13.333333333333332,true
AMASS:EyesJapanDataset/shiono/gesture_etc-16-dryer-shiono_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/shiono/gesture_etc-16-dryer-shiono_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,30.0,18,13.333333333333332,true
AMASS:EyesJapanDataset/aita/throw_toss-04-both_hands_over_light-aita_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/aita/throw_toss-04-both_hands_over_light-aita_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,30.0,76,13.333333333333332,true
AMASS:EyesJapanDataset/aita/jump-11-warmup-aita_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/aita/jump-11-warmup-aita_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,30.0,94,13.333333333333332,true
AMASS:EyesJapanDataset/aita/walk-09-handbag-aita_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/aita/walk-09-handbag-aita_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,30.0,42,13.333333333333332,true
AMASS:EyesJapanDataset/kanno/throw_toss-05-both_hands_over_heavy-kanno_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/kanno/throw_toss-05-both_hands_over_heavy-kanno_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,30.0,76,13.333333333333332,true
AMASS:EyesJapanDataset/hamada/gesture_etc-35-west_side-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/gesture_etc-35-west_side-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,30.0,40,13.333333333333332,true
AMASS:EyesJapanDataset/shiono/gesture_etc-38-hand_language-shiono_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/shiono/gesture_etc-38-hand_language-shiono_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,30.0,18,13.333333333333332,true
AMASS:TCDhandMocap/ExperimentDatabase/TPoseFingers_stageii.csv,AMASS,TCDhandMocap,TCDhandMocap/ExperimentDatabase/TPoseFingers_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.97,3,13.303333333333331,true
AMASS:BMLrub/rub104/0021_catching_and_throwing_stageii.csv,AMASS,BMLrub,BMLrub/rub104/0021_catching_and_throwing_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.97,66,13.303333333333331,true
AMASS:EyesJapanDataset/aita/gesture_etc-11-hold_arms-aita_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/aita/gesture_etc-11-hold_arms-aita_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.97,61,13.303333333333331,true
AMASS:EyesJapanDataset/hamada/accident-01-dodge-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/accident-01-dodge-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.97,66,13.303333333333331,true
AMASS:EyesJapanDataset/hamada/gesture_etc-01-set_1-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/gesture_etc-01-set_1-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.934,22,13.267333333333333,true
AMASS:EyesJapanDataset/shiono/gesture_etc-41-mosh-shiono_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/shiono/gesture_etc-41-mosh-shiono_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.934,27,13.267333333333333,true
AMASS:EyesJapanDataset/shiono/pain-03-toothache-shiono_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/shiono/pain-03-toothache-shiono_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.934,25,13.267333333333333,true
AMASS:EyesJapanDataset/shiono/pain-01-headache-shiono_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/shiono/pain-01-headache-shiono_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.934,65,13.267333333333333,true
AMASS:EyesJapanDataset/shiono/gesture_etc-43-brush_teeth-shiono_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/shiono/gesture_etc-43-brush_teeth-shiono_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.934,19,13.267333333333333,true
AMASS:EyesJapanDataset/shiono/gesture_etc-50-syuriken-shiono_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/shiono/gesture_etc-50-syuriken-shiono_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.934,17,13.267333333333333,true
AMASS:MPIHDM05/dg/HDM_dg_01-03_03_120_stageii.csv,AMASS,MPIHDM05,MPIHDM05/dg/HDM_dg_01-03_03_120_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.87,89,13.203333333333333,true
AMASS:EyesJapanDataset/hamada/throw_toss-07-both_hands_under_heavy-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/throw_toss-07-both_hands_under_heavy-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.87,80,13.203333333333333,true
AMASS:MPIHDM05/mm/HDM_mm_02-01_03_120_stageii.csv,AMASS,MPIHDM05,MPIHDM05/mm/HDM_mm_02-01_03_120_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.8,127,13.133333333333333,true
AMASS:EyesJapanDataset/hamada/gesture_etc-02-set_2-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/gesture_etc-02-set_2-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.8,45,13.133333333333333,true
AMASS:EyesJapanDataset/hamada/gesture_etc-47-big_drum-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/gesture_etc-47-big_drum-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,61,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/gesture_etc-44-wash_hands-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/gesture_etc-44-wash_hands-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,39,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/gesture_etc-50-syuriken-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/gesture_etc-50-syuriken-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,32,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/gesture_etc-48-medium_drum-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/gesture_etc-48-medium_drum-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,23,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/gesture_etc-22-mobile_receive-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/gesture_etc-22-mobile_receive-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,51,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/accident-05-damage_right_arm-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/accident-05-damage_right_arm-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,90,13.103333333333332,true
AMASS:EyesJapanDataset/kanno/accident-08-damage_rightfoot-kanno_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/kanno/accident-08-damage_rightfoot-kanno_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,34,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/pose-11-bended_knees-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/pose-11-bended_knees-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,45,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/gesture_etc-07-over_stretch-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/gesture_etc-07-over_stretch-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,43,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/gesture_etc-41-mosh-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/gesture_etc-41-mosh-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,46,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/pose-15-look_down-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/pose-15-look_down-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,50,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/pose-06-hangon-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/pose-06-hangon-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,55,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/pose-13-model-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/pose-13-model-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,28,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/gesture_etc-21-clapping-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/gesture_etc-21-clapping-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,37,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/gesture_etc-04-set_4-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/gesture_etc-04-set_4-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,41,13.103333333333332,true
AMASS:EyesJapanDataset/kanno/pose-17-one_leg-kanno_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/kanno/pose-17-one_leg-kanno_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,68,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/gesture_etc-32-no-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/gesture_etc-32-no-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,81,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/pose-04-drank-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/pose-04-drank-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,59,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/gesture_etc-31-ok-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/gesture_etc-31-ok-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,39,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/pose-14-look_up-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/pose-14-look_up-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,55,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/pain-01-headache-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/pain-01-headache-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,40,13.103333333333332,true
AMASS:EyesJapanDataset/ichige/soccer-29-heel_lift-ichige_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/ichige/soccer-29-heel_lift-ichige_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,80,13.103333333333332,true
AMASS:EyesJapanDataset/ichige/soccer-27-pk_inside-ichige_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/ichige/soccer-27-pk_inside-ichige_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,104,13.103333333333332,true
AMASS:EyesJapanDataset/ichige/soccer-11-dribble_3-ichige_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/ichige/soccer-11-dribble_3-ichige_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,18,13.103333333333332,true
AMASS:EyesJapanDataset/ichige/soccer-06-pass_outside-ichige_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/ichige/soccer-06-pass_outside-ichige_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,135,13.103333333333332,true
AMASS:EyesJapanDataset/kanno/pose-14-look_up-kanno_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/kanno/pose-14-look_up-kanno_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,30,13.103333333333332,true
AMASS:EyesJapanDataset/kawaguchi/jump-08-rope_backward-kawaguchi_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/kawaguchi/jump-08-rope_backward-kawaguchi_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,45,13.103333333333332,true
AMASS:EyesJapanDataset/ichige/soccer-31-goal-ichige_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/ichige/soccer-31-goal-ichige_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,47,13.103333333333332,true
AMASS:EyesJapanDataset/kanno/accident-02-dodge_fast-kanno_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/kanno/accident-02-dodge_fast-kanno_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,105,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/accident-07-damage_left_arm-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/accident-07-damage_left_arm-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,38,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/gesture_etc-23-mobile_call-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/gesture_etc-23-mobile_call-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,54,13.103333333333332,true
AMASS:EyesJapanDataset/kanno/accident-13-damage_back-kanno_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/kanno/accident-13-damage_back-kanno_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,61,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/throw_toss-17-pass_to_back_light-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/throw_toss-17-pass_to_back_light-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,91,13.103333333333332,true
AMASS:EyesJapanDataset/kanno/accident-01-dodge-kanno_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/kanno/accident-01-dodge-kanno_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,18,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/pain-04-chest_and_barf-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/pain-04-chest_and_barf-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,35,13.103333333333332,true
AMASS:EyesJapanDataset/kanno/pose-15-look_down-kanno_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/kanno/pose-15-look_down-kanno_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,42,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/pose-20-zombee-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/pose-20-zombee-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,21,13.103333333333332,true
AMASS:EyesJapanDataset/kawaguchi/jump-03-vertical-kawaguchi_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/kawaguchi/jump-03-vertical-kawaguchi_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,92,13.103333333333332,true
AMASS:EyesJapanDataset/kanno/accident-10-spasm-kanno_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/kanno/accident-10-spasm-kanno_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,42,13.103333333333332,true
AMASS:EyesJapanDataset/kanno/pose-07-pray_cross-kanno_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/kanno/pose-07-pray_cross-kanno_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,48,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/gesture_etc-34-peace-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/gesture_etc-34-peace-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,95,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/gesture_etc-42-hung_over-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/gesture_etc-42-hung_over-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,26,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/pain-05-backache-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/pain-05-backache-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,19,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/accident-09-damage_leftfoot-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/accident-09-damage_leftfoot-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,59,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/gesture_etc-05-touch_nose-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/gesture_etc-05-touch_nose-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,49,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/gesture_etc-45-feel_dizzy_-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/gesture_etc-45-feel_dizzy_-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,55,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/pain-06-muscleache-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/pain-06-muscleache-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,102,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/gesture_etc-16-dryer-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/gesture_etc-16-dryer-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,64,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/gesture_etc-17-drink-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/gesture_etc-17-drink-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,57,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/accident-08-damage_rightfoot-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/accident-08-damage_rightfoot-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,92,13.103333333333332,true
AMASS:EyesJapanDataset/ichige/soccer-28-pk_feint-ichige_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/ichige/soccer-28-pk_feint-ichige_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,47,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/gesture_etc-29-pantomime-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/gesture_etc-29-pantomime-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,34,13.103333333333332,true
AMASS:EyesJapanDataset/kanno/pose-20-zombee-kanno_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/kanno/pose-20-zombee-kanno_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,33,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/pain-03-toothache-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/pain-03-toothache-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,51,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/accident-06-damage_left_leg-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/accident-06-damage_left_leg-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,78,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/accident-12-twist_foot-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/accident-12-twist_foot-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,58,13.103333333333332,true
AMASS:EyesJapanDataset/kanno/pose-05-cross_leg-kanno_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/kanno/pose-05-cross_leg-kanno_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,39,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/pose-07-pray_cross-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/pose-07-pray_cross-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,84,13.103333333333332,true
AMASS:EyesJapanDataset/kanno/accident-14-dodge_turn_down-kanno_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/kanno/accident-14-dodge_turn_down-kanno_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,65,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/pose-19-funny-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/pose-19-funny-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,57,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/gesture_etc-43-brush_teeth-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/gesture_etc-43-brush_teeth-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,25,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/gesture_etc-33-watch_here-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/gesture_etc-33-watch_here-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,53,13.103333333333332,true
AMASS:EyesJapanDataset/kanno/pose-09-pray_buddhism-kanno_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/kanno/pose-09-pray_buddhism-kanno_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,56,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/gesture_etc-30-fxxk-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/gesture_etc-30-fxxk-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,57,13.103333333333332,true
AMASS:EyesJapanDataset/kawaguchi/jump-02-leap-kawaguchi_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/kawaguchi/jump-02-leap-kawaguchi_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,145,13.103333333333332,true
AMASS:EyesJapanDataset/kawaguchi/jump-05-rope_normal_run-kawaguchi_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/kawaguchi/jump-05-rope_normal_run-kawaguchi_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,19,13.103333333333332,true
AMASS:EyesJapanDataset/hamada/gesture_etc-06-jiggle_knee-hamada_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/hamada/gesture_etc-06-jiggle_knee-hamada_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,27,13.103333333333332,true
AMASS:EyesJapanDataset/kanno/pose-08-pray_buddhismintone-kanno_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/kanno/pose-08-pray_buddhismintone-kanno_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,72,13.103333333333332,true
AMASS:EyesJapanDataset/kanno/accident-04-damage_right_leg-kanno_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/kanno/accident-04-damage_right_leg-kanno_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.77,18,13.103333333333332,true
AMASS:CMU/27/27_02_stageii.csv,AMASS,CMU,CMU/27/27_02_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,29.734,100,13.067333333333334,true
